Campaign,Clients,Service Type,Goal,Remaining,Desired Daily,URL,Start Date,Status,Confirm Start Date?,Ask for Access,Ask Client for YT SS,Views Stalled?,Paid R?,Sale Price,Invoice,Comments,In Fixer?,Client Notes
IDK - RICH MAN'S DREAM,Prairy,WW Display,25000,25000,,https://www.youtube.com/watch?v=fDPawBNXZcY,2/25/2025,Paid,,,,,Yes,$175,Paid,https://docs.google.com/spreadsheets/d/1cbuPNxA60stTOO0KE3GTjHcv9fFXpWAKaX7LskSNnjw/edit?usp=sharing,,
IDK - STILL I ,Prairy,WW Display,35000,35000,,https://www.youtube.com/watch?v=VOKyJ3e-8Rg,2/25/2025,Complete,,,,,Yes,$245,Paid,https://docs.google.com/spreadsheets/d/16av5Uwlrpp9s3koi_MEL10sr625vUJXNck94AcuXnDk/edit?usp=sharing,,
IDK - STILL I ,Prairy,EUR Website,15000,15000,,https://www.youtube.com/watch?v=VOKyJ3e-8Rg,2/25/2025,Complete,,,,,Yes,$180,Paid,https://docs.google.com/spreadsheets/d/16av5Uwlrpp9s3koi_MEL10sr625vUJXNck94AcuXnDk/edit?usp=sharing,,
IDK - Flow,Prairy,WW Website,200000,200000,,https://youtu.be/pJuL9O40UTM,2/24/2025,Complete,,,,,Yes,,Paid,https://docs.google.com/spreadsheets/d/1aEyRovSRFqmyR4Iymf2rJG_KJ9-ED79m4kYyuanE3ME,,
Dannic - Push Me,Dim Mak,EUR Website,10000,10000,,https://www.youtube.com/watch?v=Xz3POYC6jPA,2/21/2025,Complete,,,,checked,Yes,$120,Paid,https://docs.google.com/spreadsheets/d/17MTrGamIjpJ64EJXhGpDry5hRafAGqrSVrIWy76ArlE/edit?usp=sharing,,
Dannic - Push Me,Dim Mak,LATAM Display,25000,25000,,https://www.youtube.com/watch?v=Xz3POYC6jPA,2/21/2025,Complete,,,,,Yes,$120,Paid,https://docs.google.com/spreadsheets/d/17MTrGamIjpJ64EJXhGpDry5hRafAGqrSVrIWy76ArlE/edit?usp=sharing,,
IDK - Mario Coin,Prairy,WW Website,800000,800000,,https://www.youtube.com/watch?v=E1-3HwGVbk0,2/21/2025,Complete,,,,,Yes,$1800,Paid,https://docs.google.com/spreadsheets/d/1rrz_r90zCxZ5UJluq-Y1cMEaqvqlIzEblz-D6WpTA00,,
Patrick Reza - What I Become,Patrick Reza,LATAM Display,20000,20000,,https://www.youtube.com/watch?v=3MdHIMNc2a4&pp=ygUcUGF0cmljayBSZXphIC0gV2hhdCBJIEJlY29tZQ%3D%3D,2/21/2025,Complete,,,,checked,Yes,$100,Paid,https://docs.google.com/spreadsheets/d/1iPusJwVi8RJFKc56qlRKM33Drzu7tpxIK5y6QkFW4LA/edit?usp=sharing,,
RayRay & DJ Mii - I Think I Like You,Dim Mak,EUR Website,10000,10000,,https://www.youtube.com/watch?v=3bbmJQj3gnc,2/21/2025,Complete,,,,,Yes,$120,Paid,https://docs.google.com/spreadsheets/d/1Xr0LLXUTeUkYNr4ZCDqrwauZpwLhM6wOiK-eiOALpuE/edit?usp=sharing,,
RayRay & DJ Mii - I Think I Like You,Dim Mak,LATAM Display,50000,50000,,https://www.youtube.com/watch?v=3bbmJQj3gnc,2/21/2025,Complete,,,,,Yes,$280,Paid,https://docs.google.com/spreadsheets/d/1Xr0LLXUTeUkYNr4ZCDqrwauZpwLhM6wOiK-eiOALpuE/edit?usp=sharing,,
RayRay & DJ Mii - I Think I Like You,Dim Mak,WW Website,25000,25000,,https://www.youtube.com/watch?v=3bbmJQj3gnc,2/21/2025,Complete,,,,,Yes,$100,Paid,https://docs.google.com/spreadsheets/d/1Xr0LLXUTeUkYNr4ZCDqrwauZpwLhM6wOiK-eiOALpuE/edit?usp=sharing,,
Strobez Mix,Strobez,EUR Website,10000,10000,,https://youtu.be/OzC1Wehh3js,2/20/2025,Complete,,,,,Yes,$0,N/A,https://docs.google.com/spreadsheets/d/1dnG8qxuHsaGMurUJe6qeWsYgAY_DP3UTPAV4hTndrmA/edit?usp=sharing,,
Flosstradamus & Lil Jon - IDGAF,Dim Mak,EUR Website,10000,10000,,https://www.youtube.com/watch?v=JteWjMItKJk,2/14/2025,Complete,,,,,Yes,$120,Paid,https://docs.google.com/spreadsheets/d/1ShWP50M9IDU4dhHXT85JOdmtA8HMUn5fluxTG4GuNhI/edit?usp=drive_link,,
Flosstradamus & Lil Jon - IDGAF,Dim Mak,LATAM Website,50000,50000,,https://www.youtube.com/watch?v=JteWjMItKJk,2/14/2025,Complete,,,,,Yes,$280,Paid,https://docs.google.com/spreadsheets/d/1ShWP50M9IDU4dhHXT85JOdmtA8HMUn5fluxTG4GuNhI/edit?usp=drive_link,,
Flosstradamus & Lil Jon - IDGAF,Dim Mak,WW Website,25000,25000,,https://www.youtube.com/watch?v=JteWjMItKJk,2/14/2025,Complete,,,,,Yes,$100,Paid,https://docs.google.com/spreadsheets/d/1ShWP50M9IDU4dhHXT85JOdmtA8HMUn5fluxTG4GuNhI/edit?usp=drive_link,,
OBS & ALAN SHIRAHAMA - Waste Time,Dim Mak,EUR Website,10000,10000,,https://www.youtube.com/watch?v=rFY9cSYmGTE,2/14/2025,Complete,,,,,Yes,$120,Paid,https://docs.google.com/spreadsheets/d/1-o2N0hwO1JbH-qP_mX1iBy3RzwVNpil-BsUOnwlqTiw/edit?usp=sharing,,
OBS & ALAN SHIRAHAMA - Waste Time,Dim Mak,LATAM Display,25000,25000,,https://www.youtube.com/watch?v=rFY9cSYmGTE,2/14/2025,Complete,,,,,Yes,$180,Paid,https://docs.google.com/spreadsheets/d/1-o2N0hwO1JbH-qP_mX1iBy3RzwVNpil-BsUOnwlqTiw/edit?usp=sharing,,
Odd Language - STRAPPA,"Odd Language,Jared",EUR Display,10000,10000,,https://www.youtube.com/watch?v=N87iL-w68BY,2/14/2025,Complete,,,,checked,Yes,$60,Paid,https://docs.google.com/spreadsheets/d/1aQ8iMAYkZyqjI4kCWfOn-xDy7aTZpMaPraqfcL-8jgM/edit?gid=0#gid=0,,
Odd Language - STRAPPA,"Odd Language,Jared",WW Website,20000,20000,,https://www.youtube.com/watch?v=N87iL-w68BY,2/14/2025,Complete,,,,,Yes,$40,Paid,https://docs.google.com/spreadsheets/d/1aQ8iMAYkZyqjI4kCWfOn-xDy7aTZpMaPraqfcL-8jgM/edit?gid=0#gid=0,,
IDK - S.U. FT. Denzel Curry,Prairy,WW Website,100000,100000,,https://www.youtube.com/watch?v=f2qXYvMsNRQ&pp=ygUQZGVuemVsIGN1cnJ5IGlkaw%3D%3D,2/11/2025,Complete,,,,,Yes,$400,Paid,https://docs.google.com/spreadsheets/d/1toVYFFO0aU_i17m4UaYncnoemxU4j80wXub98o5h-70/edit?usp=sharing,,
IDK - S.U. FT. Denzel Curry,Prairy,LATAM Display,20000,20000,,https://www.youtube.com/watch?v=f2qXYvMsNRQ&pp=ygUQZGVuemVsIGN1cnJ5IGlkaw%3D%3D,2/11/2025,Complete,,,,,Yes,$100,Paid,https://docs.google.com/spreadsheets/d/1toVYFFO0aU_i17m4UaYncnoemxU4j80wXub98o5h-70/edit?usp=sharing,,
Karl Farelice - Clouty,Karl Farelice,EUR Website,10000,10000,,https://www.youtube.com/watch?v=gMcBDCpskK8&pp=ygUWS2FybCBGYXJlbGljZSAtIENsb3V0eQ%3D%3D,2/11/2025,Complete,,,,,Yes,$120,Paid,https://docs.google.com/spreadsheets/d/1GM4p4jOR-V6IG1V1u9anVrrcUmySfQYSHotGC-U1_lw/edit?gid=0#gid=0,,
Karl Farelice - Clouty,Karl Farelice,LATAM Display,30000,30000,,https://www.youtube.com/watch?v=gMcBDCpskK8&pp=ygUWS2FybCBGYXJlbGljZSAtIENsb3V0eQ%3D%3D,2/11/2025,Complete,,,,checked,Yes,$180,Paid,https://docs.google.com/spreadsheets/d/1GM4p4jOR-V6IG1V1u9anVrrcUmySfQYSHotGC-U1_lw/edit?gid=0#gid=0,,
GoodTalk EP 1,Goodtalk,WW Website,30000,30000,,https://youtu.be/bxdnu7gKjOs?feature=shared,2/10/2025,Complete,,,,,Yes,$120,Paid,https://docs.google.com/spreadsheets/d/1O44yyMaWD1v1bEp3SbgRJZlBkBWbRvfsS0mwkl9q9Ek/edit?usp=sharing,,
GoodTalk EP 1,Goodtalk,EUR Website,10000,10000,,https://youtu.be/bxdnu7gKjOs?feature=shared,2/10/2025,Complete,,,,,Yes,$130,Paid,https://docs.google.com/spreadsheets/d/1O44yyMaWD1v1bEp3SbgRJZlBkBWbRvfsS0mwkl9q9Ek/edit?usp=sharing,,
Sikdope - Final Call ,Dim Mak,EUR Website,10000,10000,,https://www.youtube.com/watch?v=CUBm64fwauc,2/7/2025,Complete,,,,checked,Yes,$120,Paid,https://docs.google.com/spreadsheets/d/1uhgUiN4vTKWpqMwReu1nEJJGNWR2D71tl3PNAdXYIGM/edit?gid=0#gid=0,,
Sikdope - Final Call ,Dim Mak,LATAM Display,25000,25000,,https://www.youtube.com/watch?v=CUBm64fwauc,2/7/2025,Complete,,,,,Yes,$180,Paid,https://docs.google.com/spreadsheets/d/1uhgUiN4vTKWpqMwReu1nEJJGNWR2D71tl3PNAdXYIGM/edit?gid=0#gid=0,,
Vincent - Love Me Now,Dim Mak,LATAM Display,25000,25000,,https://www.youtube.com/watch?v=lFpEgyaHMzo,2/7/2025,Complete,,,,checked,Yes,$180,Paid,https://docs.google.com/spreadsheets/d/1GSgzGdyw2kGkhduhv6rbGDuspCTarHO9rESF8T-IbV4/edit?gid=0#gid=0,,
Vincent - Love Me Now,Dim Mak,EUR Website,10000,10000,,https://www.youtube.com/watch?v=lFpEgyaHMzo,2/7/2025,Complete,,,,,Yes,$120,Paid,https://docs.google.com/spreadsheets/d/1GSgzGdyw2kGkhduhv6rbGDuspCTarHO9rESF8T-IbV4/edit?gid=0#gid=0,,
Cheyenne Giles & NXSTY - Pecadora,Dim Mak,EUR Website,10000,10000,,https://www.youtube.com/watch?v=YgJpfKB5QFM,1/31/2025,Complete,,,,,Yes,$120,Paid,https://docs.google.com/spreadsheets/d/1CjawyKqVgGqGjoEw9vA0Z0aORyKANJKz2_ZdrFvkeRc/edit?usp=sharing,,
Cheyenne Giles & NXSTY - Pecadora,Dim Mak,LATAM Display,30000,30000,,https://www.youtube.com/watch?v=YgJpfKB5QFM,1/31/2025,Complete,,,,,Yes,$180,Paid,https://docs.google.com/spreadsheets/d/1CjawyKqVgGqGjoEw9vA0Z0aORyKANJKz2_ZdrFvkeRc/edit?usp=sharing,,
Gl0bal - Drums,Gl0bal,EUR Display,10000,10000,,https://www.youtube.com/watch?v=waJ4tePVPQk,1/31/2025,Complete,,,,,Yes,$120,Paid,https://docs.google.com/spreadsheets/d/1ESTPAqPSYjWthgG-DcVJkRKHsYlh2TmT7OUy4nrv3ys/edit?gid=0#gid=0,,
Laidback Luke & Henry Fong - MAMI,Dim Mak,LATAM Website,20000,20000,,https://www.youtube.com/watch?v=NXdHtjVfuaY,1/31/2025,Complete,,,,checked,Yes,$112,Paid,https://docs.google.com/spreadsheets/d/1YVcSr7jXCPeTHUBQBsKmWSRlGtv-S9gozpIy_ZVBwLI/edit?gid=0#gid=0,,
Laidback Luke & Henry Fong - MAMI,Dim Mak,LATAM Display,30000,30000,,https://www.youtube.com/watch?v=NXdHtjVfuaY,1/31/2025,Complete,,,,,Yes,$112,Paid,https://docs.google.com/spreadsheets/d/1YVcSr7jXCPeTHUBQBsKmWSRlGtv-S9gozpIy_ZVBwLI/edit?gid=0#gid=0,,
Ola Runt - Traffic Jam,Goodtalk,US Website,10000,10000,,https://youtu.be/E5Rcu9Hj8ho?feature=shared,1/31/2025,Cancelled,,,,,Yes,$130,Paid,N/A,,
Ola Runt - Traffic Jam,Goodtalk,WW Website,30000,30000,,https://youtu.be/E5Rcu9Hj8ho?feature=shared,1/31/2025,Cancelled,,,,,Yes,$120,Paid,N/A,,
GoodTalk Show Podcast #1,Goodtalk,WW Website,40000,20000,,https://youtu.be/WlP_jNPkSIY?feature=shared,1/30/2025,Complete,,,,,Yes,$160,Paid,https://docs.google.com/spreadsheets/d/1O44yyMaWD1v1bEp3SbgRJZlBkBWbRvfsS0mwkl9q9Ek/edit?usp=sharing,,
DONT (Carbon Sigil Remix),Carbon Sigil,EUR Display,10000,10000,,https://www.youtube.com/watch?v=MjwDRn70VhA,1/29/2025,Complete,,,,,Yes,$120,Paid,https://docs.google.com/spreadsheets/d/1tKUl2gRQsDj6FWpO4Kw_eDvaUxp_4WYw-RYY-XUI4jA/edit?usp=sharing,,
Bella Renee & Skellytn - Mirage,Dim Mak,EUR Website,10000,10000,,https://www.youtube.com/watch?v=cEtm4QQfXqs,1/24/2025,Complete,,,,checked,Yes,$120,Paid,https://docs.google.com/spreadsheets/d/1n_UQEEBJ8LYoCWwqWe1Zs1rBTqXMtbqswbh1sC4_VBs/edit?gid=0#gid=0,,
Bella Renee & Skellytn - Mirage,Dim Mak,LATAM Display,30000,30000,,https://www.youtube.com/watch?v=cEtm4QQfXqs,1/24/2025,Complete,,,,,Yes,$180,Paid,https://docs.google.com/spreadsheets/d/1n_UQEEBJ8LYoCWwqWe1Zs1rBTqXMtbqswbh1sC4_VBs/edit?gid=0#gid=0,,
Felsmere - Nothin' I Can't Face,Felsmere,WW Website,50000,50000,,https://www.youtube.com/watch?v=O5Iof0eNlFI&pp=ygUfRmVsc21lcmUgLSBOb3RoaW4nIEkgQ2FuJ3QgRmFjZQ%3D%3D,1/24/2025,Complete,,,,,Yes,$250,Paid,https://docs.google.com/spreadsheets/d/14K-yjvIpuf7iK4SGX3SAyTl69f1OqT8NvZSr54oNplE/edit?gid=0#gid=0,,
Felsmere - Nothin' I Can't Face,Felsmere,LATAM Display,45000,45000,,https://www.youtube.com/watch?v=O5Iof0eNlFI&pp=ygUfRmVsc21lcmUgLSBOb3RoaW4nIEkgQ2FuJ3QgRmFjZQ%3D%3D,1/24/2025,Complete,,,,,Yes,$300,Paid,https://docs.google.com/spreadsheets/d/14K-yjvIpuf7iK4SGX3SAyTl69f1OqT8NvZSr54oNplE/edit?gid=0#gid=0,,
Felsmere - Nothin' I Can't Face,Felsmere,US/EUR Website,20000,20000,,https://www.youtube.com/watch?v=O5Iof0eNlFI&pp=ygUfRmVsc21lcmUgLSBOb3RoaW4nIEkgQ2FuJ3QgRmFjZQ%3D%3D,1/24/2025,Complete,,,,,Yes,$250,Paid,https://docs.google.com/spreadsheets/d/14K-yjvIpuf7iK4SGX3SAyTl69f1OqT8NvZSr54oNplE/edit?gid=0#gid=0,,
Wurme - Do Not Come,Dim Mak,EUR Website,10000,10000,,https://www.youtube.com/watch?v=Qw5LrNWgWJQ,1/24/2025,Paid,,,,,Yes,$120,Paid,N/A,,
Wurme - Do Not Come,Dim Mak,EUR Display,10000,10000,,https://www.youtube.com/watch?v=Qw5LrNWgWJQ,1/24/2025,Complete,,,,,Yes,$120,Paid,N/A,,
Wurme - Do Not Come,Dim Mak,LATAM Display,40000,40000,,https://www.youtube.com/watch?v=Qw5LrNWgWJQ,1/24/2025,Complete,,,,,Yes,$240,Paid,N/A,,
BlackJeans - Carry On,BlackJeans,WW Display,20000,20000,,https://www.youtube.com/watch?v=pg_NUy4gR1w,1/23/2025,Complete,,,,,Yes,,Paid,https://docs.google.com/spreadsheets/d/1QhQBKkVJ0Qogdu4iIgAQ5Dpvi08fMLckdFY1071gevs/edit?gid=0#gid=0,,
BlackJeans - Carry On,BlackJeans,WW Website,10000,10000,,https://www.youtube.com/watch?v=pg_NUy4gR1w,1/23/2025,Complete,,,,,Yes,,Paid,https://docs.google.com/spreadsheets/d/1QhQBKkVJ0Qogdu4iIgAQ5Dpvi08fMLckdFY1071gevs/edit?gid=0#gid=0,,
BlackJeans - Carry On,BlackJeans,EUR Display,10000,10000,,https://www.youtube.com/watch?v=pg_NUy4gR1w,1/23/2025,Complete,,,,,Yes,,Paid,https://docs.google.com/spreadsheets/d/1QhQBKkVJ0Qogdu4iIgAQ5Dpvi08fMLckdFY1071gevs/edit?gid=0#gid=0,,
BlackJeans - Carry On,BlackJeans,US Website,10000,10000,,https://www.youtube.com/watch?v=pg_NUy4gR1w,1/23/2025,Complete,,,,,Yes,,Paid,https://docs.google.com/spreadsheets/d/1QhQBKkVJ0Qogdu4iIgAQ5Dpvi08fMLckdFY1071gevs/edit?gid=0#gid=0,,
Emotional Oranges - Justified,Avant Garden ,LATAM Display,20000,20000,,https://www.youtube.com/watch?v=XsJcvpYFJlA&pp=ygUbZW1vdGlvbmFsIG9yYW5nZXMganVzdGlmaWVk,1/23/2025,Complete,,,,checked,Yes,$140,Paid,https://docs.google.com/spreadsheets/d/1aZ30cHsraUih18lzO4Q8IXcmZhBhUv7KaDmkRqUI4kk/edit?gid=0#gid=0,,
Emotional Oranges - Justified,Avant Garden ,EUR Display,10000,10000,,https://www.youtube.com/watch?v=XsJcvpYFJlA&pp=ygUbZW1vdGlvbmFsIG9yYW5nZXMganVzdGlmaWVk,1/23/2025,Complete,,,,,Yes,$130,Paid,https://docs.google.com/spreadsheets/d/1aZ30cHsraUih18lzO4Q8IXcmZhBhUv7KaDmkRqUI4kk/edit?gid=0#gid=0,,
Maui Mac - Only Mission,Joseph Saggio,WW Website,10000,10000,,https://www.youtube.com/watch?v=OrsmnYEMMj0,1/21/2025,Complete,,,,,Yes,$50,Paid,N/A,,
Dani Thorne - Lie To Me,Dim Mak,EUR Website,10000,10000,,https://www.youtube.com/watch?v=WfD9PlRS8Es,1/17/2025,Complete,,,,,Yes,$120,Paid,https://docs.google.com/spreadsheets/d/1VM5r9IL6ChBG3uUx7sE1gck1wbErOs5aeZxo_IZUYUg/edit?gid=0#gid=0,,
Dani Thorne - Lie To Me,Dim Mak,LATAM Display,30000,30000,,https://www.youtube.com/watch?v=WfD9PlRS8Es,1/17/2025,Complete,,,,,Yes,$180,Paid,https://docs.google.com/spreadsheets/d/1VM5r9IL6ChBG3uUx7sE1gck1wbErOs5aeZxo_IZUYUg/edit?gid=0#gid=0,,
Ookay & Linney - Drive Away Slow,Dim Mak,EUR Website,10000,10000,,https://www.youtube.com/watch?v=2eKoNgJUdto,1/17/2025,Complete,,,,,Yes,$120,Paid,https://docs.google.com/spreadsheets/d/15P1eiyskY7817OYqh13ZIXjlUvLSsAEELBwXHKtqNRA/edit?gid=0#gid=0,,
Ookay & Linney - Drive Away Slow,Dim Mak,LATAM Display,30000,30000,,https://www.youtube.com/watch?v=2eKoNgJUdto,1/17/2025,Complete,,,,,Yes,$180,Paid,https://docs.google.com/spreadsheets/d/15P1eiyskY7817OYqh13ZIXjlUvLSsAEELBwXHKtqNRA/edit?gid=0#gid=0,,
Nostalgix - Power,Dim Mak,MENA Display,25000,,,https://www.youtube.com/watch?v=Iq0j0kvnVSQ,1/15/2025,Complete,,,,,Yes,$200,Paid,https://docs.google.com/spreadsheets/d/1PvTG7dtEjh0NELhvs1ftfnzg61aDosxa_-SJb1buz4o/edit?gid=0#gid=0,,
Nostalgix - Power,Dim Mak,EUR Website,10000,,,https://www.youtube.com/watch?v=Iq0j0kvnVSQ,1/15/2025,Complete,,,,,Yes,$200,Paid,https://docs.google.com/spreadsheets/d/1PvTG7dtEjh0NELhvs1ftfnzg61aDosxa_-SJb1buz4o/edit?gid=0#gid=0,,
Gl0bal - Candy Man,Gl0bal,US Website,10000,10000,,https://www.youtube.com/watch?v=HwJn__gChF8,1/10/2025,Complete,,,,checked,Yes,$130,Paid,https://docs.google.com/spreadsheets/d/1fIot1EhMxW1LnU995WmU1kUsEGI86lgMBnwkZrT70rA/edit?gid=0#gid=0,,
Sikdope & The Melody Men - Mic Drop,Dim Mak,EUR Website,10000,,,https://www.youtube.com/watch?v=4ooTzFezyfc,1/10/2025,Complete,,,,checked,Yes,$100,Paid,https://docs.google.com/spreadsheets/d/1Lo4RmmbO0IkQKgow-sBb1sh2Hi0M5sGJtlh1KwZvSVg/edit?gid=0#gid=0,,
Sikdope & The Melody Men - Mic Drop,Dim Mak,LATAM Display,25000,,,https://www.youtube.com/watch?v=4ooTzFezyfc,1/10/2025,Complete,,,,checked,Yes,$200,Paid,https://docs.google.com/spreadsheets/d/1Lo4RmmbO0IkQKgow-sBb1sh2Hi0M5sGJtlh1KwZvSVg/edit?gid=0#gid=0,,
Rae Stacks - Make a Movie,Rae Stacks,LATAM Website,20000,20000,,TBD,1/8/2025,Cancelled,checked,,,,Yes,$175,Paid,,,
Rae Stacks - Make a Movie,Rae Stacks,WW Display,75000,75000,,TBD,1/8/2025,Cancelled,,,,,Yes,$675,Paid,,,
GORDO @ MUTE (TARAKA Argentina),Medium Rare,LATAM Display,250000,250000,,https://www.youtube.com/watch?v=ksdCU64_HEQ&t=1s,1/6/2025,Complete,checked,,,,Yes,$1500,Paid,https://docs.google.com/spreadsheets/d/17Nf5HtNNZo6O8ANtJgux0otAIZsOyXTmKnXllhhznos/edit?gid=0#gid=0,,
Odd Language - 2025 Mix,Odd Language,LATAM Display,25000,25000,,https://www.youtube.com/watch?v=Vq0OsGAqREI,1/6/2025,Complete,,,,,Yes,$200,Paid,https://docs.google.com/spreadsheets/d/1Gz47iSwpT-sJcPDkAgMZLYSdX9sY1fv9nJUEwpQio6w/edit?gid=0#gid=0,,
Jaylanie - I Love Strippers,Jose Rojas,US Website,25000,25000,,https://youtu.be/X0oM0dLSaCg,1/3/2025,Complete,,,,checked,Yes,$300,Paid,N/A,,
Steve Aoki - Feedback (3 Are Legend Remix),Dim Mak,LATAM Display,20000,20000,,https://www.youtube.com/watch?v=aXpTY7Vv_hU,12/26/2024,Complete,,,,,Yes,$150,Paid,https://docs.google.com/spreadsheets/d/16u6JSKOxZCd-5rxBCnRS4bkm3fYfAoQmZcUXbtogCgw/edit?gid=0#gid=0,,
Steve Aoki - Feedback (Chime Remix),Dim Mak,ASIA Website,20000,20000,,https://www.youtube.com/watch?v=4nz9jfILYI0,12/26/2024,Complete,,,,,Yes,$150,Paid,https://docs.google.com/spreadsheets/d/1GjA-QHbLVsbAs1xTehg-w7EzqoA-ci8wPlC0-NBhXFY/edit?gid=0#gid=0,,
Steve Aoki - Feedback (High Society Remix),Dim Mak,LATAM Display,20000,20000,,https://www.youtube.com/watch?v=yuEo_rOmiTI,12/26/2024,Complete,,,,,Yes,$150,Paid,https://docs.google.com/spreadsheets/d/16MBhZT1tDQYb7pwarpUu5mR9eW2-x2RVku0BYepj7ek/edit?gid=0#gid=0,,
Steve Aoki - Feedback (Honey & Badger Remix),Dim Mak,LATAM Display,20000,20000,,https://www.youtube.com/watch?v=FG17U95ich0,12/26/2024,Complete,,,,,Yes,$150,Paid,https://docs.google.com/spreadsheets/d/15ui6Em6hZLGPdnR9NsjGMElaZLGiYToxKinFj7U9EB8/edit?gid=0#gid=0,,
Just James - Last Breath,Dim Mak,LATAM Website,15000,15000,,https://youtu.be/oCs7YV9pYOA,12/19/2024,Complete,,,,,Yes,$100,Paid,https://docs.google.com/spreadsheets/d/1QZQqdqGKC_84lZZeM-jDOtrgPs0tioqJl3c4QF8F4jM/edit?gid=0#gid=0,,
K3ONI - Want More,Dim Mak,LATAM Website,15000,15000,,https://youtu.be/Awu0PpxHEQc,12/19/2024,Complete,,,,,Yes,$200,Paid,https://docs.google.com/spreadsheets/d/1Qd643UL__kOXYVtChKMO2gb3uIG0cVQ-6GE7yENA4_w/edit?gid=0#gid=0,,
Odd Language - Space Yacht Mix,Odd Language,EUR Display,10000,10000,,https://youtu.be/kuTC7qZspek,12/18/2024,Complete,,,,,Yes,$120,Paid,https://docs.google.com/spreadsheets/d/17NG3L59WvswtMcUxhN8FPhv0RaEhHN1Qq-2S1015GKw/edit?gid=0#gid=0,,Try to target Netherlands
GORDO - Outside,Medium Rare,LATAM Display,110000,110000,,https://www.youtube.com/watch?v=NiIJn4oSH9c,12/16/2024,Complete,,,,,Yes,$950,Paid,https://docs.google.com/spreadsheets/d/19MrpKWRdtUr6SMng0tljaNn1LFzurHMIyi3XrRca2iU/edit?gid=0#gid=0,,"D1: 150-250
D2: 250-400
D3: 400-600
D4: 600-800"
GORDO - Outside,Medium Rare,WW Website,750000,750000,,https://youtu.be/NiIJn4oSH9c,12/16/2024,Complete,,,,,Yes,$950,Paid,https://docs.google.com/spreadsheets/d/19MrpKWRdtUr6SMng0tljaNn1LFzurHMIyi3XrRca2iU/edit?gid=0#gid=0,,
GORDO - Mexe Mexe,Medium Rare,Brazil Display,110000,110000,,https://www.youtube.com/watch?v=sqQp4rvMrjA,12/15/2024,Complete,,,,,Yes,$950,Paid,https://docs.google.com/spreadsheets/d/1TZt0HLxXnn9hQRCyrL_XuXm2ct8If8B_6h_cm1issCA/edit?gid=0#gid=0,,
GORDO - Mexe Mexe,Medium Rare,WW Website,750000,750000,,https://www.youtube.com/watch?v=sqQp4rvMrjA,12/15/2024,Complete,,,,,Yes,$950,Paid,https://docs.google.com/spreadsheets/d/1TZt0HLxXnn9hQRCyrL_XuXm2ct8If8B_6h_cm1issCA/edit?gid=0#gid=0,,
GORDO - NO NO NO,Medium Rare,WW Website,750000,750000,,https://www.youtube.com/watch?v=UERxiSD_70Q,12/14/2024,Complete,,,,,Yes,$950,Paid,https://docs.google.com/spreadsheets/d/1xaCxzrH_QN2F-4qdtf6gMxtev_F2gy5p2d-r5dVKZeg/edit?gid=0#gid=0,,
GORDO - NO NO NO,Medium Rare,Italy Display,90000,90000,,https://www.youtube.com/watch?v=UERxiSD_70Q,12/14/2024,Complete,,,,,Yes,$950,Paid,https://docs.google.com/spreadsheets/d/1xaCxzrH_QN2F-4qdtf6gMxtev_F2gy5p2d-r5dVKZeg/edit?gid=0#gid=0,,
Cheyenne Giles & Leondis - Shorty Go,Dim Mak,EUR Display,10000,10000,,https://www.youtube.com/watch?v=jQdcuXnOuvg,12/13/2024,Complete,,,,,Yes,$100,Paid,https://docs.google.com/spreadsheets/d/1bzL7r9BkxLOu3k1HT6KPzp9OpdoTeJL6p1bmFlgpqsE/edit?gid=0#gid=0,,
Cheyenne Giles & Leondis - Shorty Go,Dim Mak,LATAM Display,20000,20000,,https://www.youtube.com/watch?v=jQdcuXnOuvg,12/13/2024,Complete,,,,,Yes,$200,Paid,https://docs.google.com/spreadsheets/d/1bzL7r9BkxLOu3k1HT6KPzp9OpdoTeJL6p1bmFlgpqsE/edit?gid=0#gid=0,,
Dim Mak CEO Podcast Appearance,Dim Mak,EUR Display,10000,10000,,https://www.youtube.com/watch?v=hIAELRI2eR0,12/13/2024,Complete,,,,,Yes,$100,Paid,N/A,,
Dr Phunk & Dani Thorne - World of Sound,Dim Mak,EUR Display,10000,10000,,https://www.youtube.com/watch?v=R_TQo3GgxOE,12/13/2024,Complete,,,,,Yes,$100,Paid,https://docs.google.com/spreadsheets/d/1CfMOUaWtnLDejj_6dikdEAuMgb4B8bQvH7wbniSE2iU/edit?gid=0#gid=0,,
Dr Phunk & Dani Thorne - World of Sound,Dim Mak,LATAM Display,20000,20000,,https://www.youtube.com/watch?v=R_TQo3GgxOE,12/13/2024,Complete,,,,,Yes,$200,Paid,https://docs.google.com/spreadsheets/d/1CfMOUaWtnLDejj_6dikdEAuMgb4B8bQvH7wbniSE2iU/edit?gid=0#gid=0,,
GORDO x Bad Gyal - Wet,Medium Rare,WW Website,750000,750000,,https://www.youtube.com/watch?v=TfHf8SQsWmA,12/13/2024,Complete,,,,,Yes,$950,Paid,https://docs.google.com/spreadsheets/d/1glVsItYwHBLaLSp7H-w3wmlGOTr993hbANRuOF-mHlg/edit?gid=0#gid=0,,
